Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
United Kingdom,GBR,Arable land (% of land area),AG.LND.ARBL.ZS,,29.6573389,29.90947795,30.0706816,30.39722234,30.33522093,30.27321953,30.21121812,30.07894846,29.60773778,29.35559873,29.47960154,29.46720126,29.2439962,29.21092878,28.39251023,28.49584591,28.60744844,28.66944984,28.22717315,28.59504815,28.54958046,28.57438102,28.51651304,28.61158186,28.8926549,28.68598355,28.66531641,28.46277849,27.70222792,27.3632869,27.14421527,27.09048072,25.17670401,24.43268714,24.53602282,25.20563799,26.32166329,25.84631918,24.4574877,24.2880172,23.35799611,23.91600876,23.39106353,24.05241185,23.68040342,25.18910429,25.15190344,24.82122928,25.00310007,24.67655934,25.05683462,25.67684868,25.89757327,25.76571736,24.84602984,24.90807161,,
Georgia,GEO,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.44049504,11.44049504,11.44049504,11.0951216,11.2390272,11.29658944,11.39732336,11.36854224,11.41171392,11.44049504,11.49805727,11.54122895,6.504533026,6.763563103,6.648438624,6.662829184,6.605266945,6.23111239,5.684271118,5.430997178,5.324507123,5.982155882,5.262052147,5.291409011,4.950352569,,
Ghana,GHA,Arable land (% of land area),AG.LND.ARBL.ZS,,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.91069702,7.91069702,7.91069702,8.350180188,8.350180188,8.350180188,8.350180188,9.229146524,9.229146524,10.10811286,10.54759603,10.54759603,10.98707919,11.42656236,11.42656236,11.86604553,12.3055287,12.3055287,12.3055287,12.3055287,13.18449503,14.06346137,15.82139404,16.70036038,16.92010196,17.35958513,17.84301661,18.37479125,18.39237057,17.57932671,17.57932671,18.45829305,18.89777622,19.77674255,20.21622572,20.30412235,20.74360552,20.65570889,20.65570889,20.65570889,20.65570889,20.65570889,,
Gibraltar,GIB,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Arable land (% of land area),AG.LND.ARBL.ZS,,14.32524825,14.32117858,14.22350643,14.12583428,14.03223181,13.93455966,13.83688751,13.73921537,13.64154322,13.54794075,13.4502686,13.35259645,13.2549243,13.16132183,13.06364968,12.96597754,12.86830539,12.77063324,12.67703077,12.57935862,12.48168647,12.38401433,12.28634218,12.1927397,12.09506756,11.99739541,11.89972326,11.80612079,11.70844864,11.61077649,11.51310435,11.4154322,11.32182972,11.22415758,11.12648543,10.65033371,10.174182,9.706169624,8.953280156,8.745726844,8.953280156,9.726517988,10.07244018,10.37766564,11.15497314,11.1916002,11.39508384,11.59856748,11.59856748,11.80205112,11.80205112,12.20901839,12.61598567,12.61598567,12.61598567,12.61598567,,
"Gambia, The",GMB,Arable land (% of land area),AG.LND.ARBL.ZS,,11.95652174,12.05533597,12.1541502,12.25296443,12.35177866,12.45059289,12.64822134,12.64822134,12.8458498,12.8458498,13.14229249,13.63636364,14.13043478,16.79841897,16.2055336,16.10671937,16.79841897,17.49011858,16.40316206,15.71146245,17.88537549,19.96047431,18.08300395,16.69960474,16.69960474,17.49011858,18.18181818,19.66403162,17.88537549,18.47826087,19.36758893,16.00790514,15.90909091,17.78656126,18.28063241,18.77470356,20.256917,19.76284585,23.71541502,27.66798419,29.64426877,27.66798419,29.64426877,30.63241107,32.11462451,28.95256917,29.94071146,36.75889328,42.29249012,44.46640316,44.46640316,43.47826087,43.47826087,43.47826087,43.47826087,43.47826087,,
Guinea-Bissau,GNB,Arable land (% of land area),AG.LND.ARBL.ZS,,8.357041252,8.357041252,8.357041252,8.357041252,8.357041252,8.357041252,8.712660028,8.712660028,8.712660028,8.712660028,8.712660028,8.712660028,8.890469417,9.068278805,9.068278805,9.068278805,9.068278805,9.068278805,9.068278805,9.068278805,9.13940256,9.60170697,9.957325747,10.13513514,10.31294452,8.890469417,8.53485064,8.179231863,8.53485064,8.890469417,8.890469417,8.890469417,9.60170697,9.957325747,9.957325747,9.60170697,9.60170697,9.246088193,9.957325747,10.6685633,10.6685633,9.957325747,9.60170697,9.957325747,9.957325747,9.957325747,9.957325747,9.957325747,9.957325747,10.6685633,10.6685633,10.6685633,10.6685633,10.6685633,10.6685633,10.6685633,,
Equatorial Guinea,GNQ,Arable land (% of land area),AG.LND.ARBL.ZS,,3.921568627,4.099821747,4.278074866,4.31372549,4.31372549,4.456327986,4.456327986,4.456327986,4.456327986,4.456327986,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.278074866,4.278074866,4.278074866,4.278074866,4.278074866,4.278074866,4.278074866,4.278074866,,
Greece,GRC,Arable land (% of land area),AG.LND.ARBL.ZS,,21.67571761,22.21101629,23.71605896,23.28161365,23.20403413,23.23506594,23.42901474,23.68502715,23.40574088,23.35143522,23.20403413,23.15748642,22.94026377,22.8704422,22.56012413,22.40496509,22.24980605,22.67649341,22.72304112,22.52133437,22.69200931,22.71528317,22.49806051,22.66873545,22.42048099,22.33514352,22.26532196,22.21101629,22.44375485,22.49030256,22.2420481,22.21877424,22.02482545,22.00155159,21.88518231,21.79984484,21.63692785,21.59813809,21.42746315,21.26454616,21.10162917,21.07835531,21.03956555,20.39565555,20.47323507,20.04654771,19.91466253,19.82932506,19.75950349,19.91466253,19.79829325,19.70519783,19.47245927,17.25368503,16.84251358,16.60201707,,
Grenada,GRD,Arable land (% of land area),AG.LND.ARBL.ZS,,14.70588235,14.70588235,14.70588235,14.70588235,14.70588235,14.70588235,14.70588235,14.70588235,14.70588235,14.70588235,14.70588235,11.76470588,11.76470588,11.76470588,11.76470588,11.76470588,11.76470588,8.823529412,8.823529412,8.823529412,8.823529412,8.823529412,8.823529412,8.823529412,8.823529412,8.823529412,5.882352941,5.882352941,5.882352941,5.882352941,5.882352941,5.882352941,5.882352941,5.882352941,2.941176471,2.941176471,2.941176471,2.941176471,2.941176471,2.941176471,5.882352941,5.882352941,5.882352941,5.882352941,5.882352941,5.882352941,5.882352941,5.882352941,8.823529412,8.823529412,8.823529412,8.823529412,8.823529412,8.823529412,8.823529412,8.823529412,,
Greenland,GRL,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.001170618,0.001170618,0.001170618,0.001170618,0.001170618,0.001463272,0.001463272,0.001755926,0.001755926,0.001755926,0.001755926,0.002048581,0.001705445,0.001705445,0.001705445,0.00194908,0.00194908,0.002192715,0.002192715,0.002192715,0.002192715,0.002192715,0.002192715,0.002192715,0.002192715,0.002192715,0.002192715,0.002192715,0.002192715,0.002192715,0.002192715,,,
Guatemala,GTM,Arable land (% of land area),AG.LND.ARBL.ZS,,10.26502426,10.26502426,10.26502426,10.26502426,10.26502426,10.26502426,10.35834267,10.35834267,10.26502426,10.26502426,10.26502426,10.45166107,10.73161627,10.91825308,10.91825308,11.19820829,11.6648003,11.6648003,11.65546846,11.8514371,11.8980963,12.13139231,12.13139231,12.13139231,12.13139231,12.13139231,12.13139231,12.13139231,12.13139231,12.13139231,12.13139231,12.13139231,12.35535648,12.63531168,12.64464352,12.70063457,12.78462113,12.87793953,12.97125793,13.01791713,13.11123554,13.29787234,18.08510638,14.93094438,13.06457633,14.0537514,14.70698022,12.36468832,11.76315826,11.16162706,10.56009701,9.958566948,9.357036321,8.714072301,8.044046286,8.044046286,,
Guam,GUM,Arable land (% of land area),AG.LND.ARBL.ZS,,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,1.851851852,1.851851852,1.851851852,1.851851852,1.851851852,1.851851852,1.851851852,1.851851852,1.851851852,1.851851852,,
Guyana,GUY,Arable land (% of land area),AG.LND.ARBL.ZS,,1.779268975,1.779268975,1.779268975,1.779268975,1.779268975,1.804687103,1.804687103,1.804687103,1.804687103,1.830105231,1.830105231,1.830105231,1.840272482,1.840272482,1.849123698,1.996443993,2.143764288,2.291084582,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.438404877,2.286004572,2.286004572,2.286004572,2.286004572,2.286004572,2.133604267,2.133604267,2.133604267,2.133604267,2.133604267,2.133604267,2.133604267,2.133604267,2.133604267,2.133604267,2.133604267,2.133604267,,
High income,HIC,Arable land (% of land area),AG.LND.ARBL.ZS,,10.78123089,10.75326327,10.85379588,10.87223446,10.89171172,10.93897093,10.95327754,11.14957758,11.41737949,11.38228558,11.28639768,11.24561548,11.20890272,11.24506085,11.23849794,11.22826162,11.20905022,11.31891208,11.35555898,11.36387397,11.33833803,11.42587237,11.37479408,11.44703047,11.34659588,11.34092856,11.28774505,11.26546732,11.28322564,11.28475719,11.2044169,11.28722357,11.29245996,11.26886241,11.03102453,10.85811,10.89560632,10.97788545,10.96077521,11.00185103,11.00215989,10.83380135,10.76066885,10.71777608,10.74813898,10.61489009,10.5541594,10.53232823,10.43458211,10.34099045,10.38022735,10.49516555,10.36536552,10.43345606,10.33590277,10.43606272,,
"Hong Kong SAR, China",HKG,Arable land (% of land area),AG.LND.ARBL.ZS,,12.74509804,12.74509804,12.74509804,11.76470588,11.76470588,11.76470588,11.76470588,11.76470588,11.76470588,11.76470588,10.78431373,10.78431373,10.78431373,10.78431373,8.910891089,8.910891089,8,8,8,7,7,7.070707071,7.070707071,7.070707071,7.070707071,7.070707071,7.070707071,7.070707071,6.060606061,6.060606061,6.060606061,6.060606061,6.060606061,6.060606061,5.714285714,5.714285714,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,3.80952381,3.80952381,3.80952381,3.80952381,3.333333333,3.333333333,2.952380862,2.952380862,2.952380862,2.952380862,2.857142857,,
Honduras,HND,Arable land (% of land area),AG.LND.ARBL.ZS,,11.57386719,11.66324068,11.70792743,11.73473948,11.77942622,11.83305032,11.88667441,11.90454911,11.86879971,11.88667441,11.91348646,12.22629368,12.31566717,12.36929127,12.62847439,12.85190812,13.43283582,13.44177317,13.35239968,13.26302619,13.23621414,13.19152739,13.11109125,13.0842792,13.00384306,12.96809366,12.87872017,12.78934668,12.92340692,13.0664045,13.33452498,13.54008401,15.04155867,14.74662615,14.29975869,14.29975869,13.58477076,13.58477076,13.1200286,9.545088927,9.545088927,9.545088927,9.545088927,9.384216641,9.384216641,9.384216641,9.384216641,9.098221468,9.116096166,9.116096166,9.116096166,9.116096166,9.116096166,9.116096166,9.116096166,9.116096166,,
Heavily indebted poor countries,HPC,Arable land (% of land area),AG.LND.ARBL.ZS,,4.722536614,4.735990784,4.827343985,4.868935187,4.895167747,4.91470394,4.93528452,5.013736462,5.038556027,5.048078385,5.083710434,5.107485612,5.103553799,5.073575538,5.117031145,5.165074925,5.171157193,5.255571711,5.268104871,5.288686286,5.288133352,5.32954193,5.376971339,5.4274726,5.522761478,5.552804199,5.560913891,5.613626887,5.653560975,5.749341349,5.82429456,5.894148495,6.224082985,6.224600886,6.337503419,6.472905895,6.534305998,6.565782902,6.626377381,6.60865364,6.687715359,6.800224264,7.040622069,7.130618389,7.309082079,7.33807938,7.467742934,7.729471383,7.872768964,7.993471948,8.141188351,8.308812825,8.355290654,8.344780716,8.342202858,8.341512361,,
Croatia,HRV,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6776963,18.99481309,19.74602039,19.97853693,17.61343337,17.5598428,19.47773207,19.10212842,15.05991772,15.25666249,15.34609193,15.45340726,15.13581129,15.60042888,15.74338813,15.22516083,15.38062924,15.5164401,16.1615444,16.02394589,16.19728421,15.661187,14.53180865,15.08398813,15.58255897,,
Haiti,HTI,Arable land (% of land area),AG.LND.ARBL.ZS,,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,27.86647315,27.86647315,27.86647315,27.86647315,27.93904209,27.93904209,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,28.30188679,29.0275762,29.0275762,29.0275762,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,32.65602322,38.09869376,36.28447025,37.23983875,39.91291727,38.46153846,36.28447025,38.82438316,38.82438316,38.82438316,38.82438316,,
Hungary,HUN,Arable land (% of land area),AG.LND.ARBL.ZS,,57.68547312,57.67607198,57.70298789,57.90292125,58.08709176,58.04910565,57.94444444,57.86198466,57.78419824,57.71282507,57.6192064,57.54140269,57.53028787,57.00789152,56.9967767,56.78710395,56.36949755,56.08536179,56.01645907,55.91146702,55.9621802,55.83490933,55.85224744,55.93012906,56.03026257,56.10814419,56.16377392,56.19227773,56.2145321,56.23678647,56.25904084,52.76510515,52.83774761,52.84887603,53.48319608,53.53883819,53.67483296,53.6636971,53.61915367,51.35014506,51.39477795,51.39477795,51.29435394,51.30551216,51.34471599,51.30007812,51.24428077,51.16616449,50.64619463,48.51430465,48.54744284,48.56953496,47.67480393,47.7410803,47.76317243,47.76317243,,
IBRD only,IBD,Arable land (% of land area),AG.LND.ARBL.ZS,,10.0665975,10.13066315,10.21874585,10.25973176,10.30320559,10.35638041,10.40741491,10.48816135,10.56457586,10.59120792,10.6449983,10.70243278,10.76853943,10.83588634,10.83775248,10.87507844,10.91019164,10.9238842,10.97617044,10.90748917,10.95186531,11.10176869,11.20853938,11.39749705,11.58065979,11.64642888,11.69748737,11.70733071,11.73776664,11.78189831,11.83683146,11.3692802,11.33092758,11.29237918,11.32889078,11.27259206,11.29142158,11.27804295,11.25565679,11.18792858,11.14350492,11.12307938,11.15758521,11.23787926,11.25325108,11.20400152,11.19125832,11.18607953,11.20170935,11.18236804,11.22566614,11.24730732,11.36028689,11.43639096,11.62443144,11.60458128,,
IDA & IBRD total,IBT,Arable land (% of land area),AG.LND.ARBL.ZS,,9.300286837,9.362456259,9.477232736,9.539961989,9.619384006,9.623039649,9.693770192,9.757239902,9.872184454,9.857782461,9.863949792,9.85495644,9.977092676,9.952150526,9.950442556,9.986367406,9.937296643,9.951145903,9.974038375,9.974522142,9.949011356,10.1047663,10.1586012,10.36572625,10.55236254,10.65499012,10.71632088,10.73192882,10.77734733,10.82102559,10.90258282,10.76387928,10.74274442,10.72636909,10.79414466,10.7745149,10.8067885,10.80917448,10.81927429,10.76189953,10.72457388,10.7358662,10.81326987,10.88556309,10.9345826,10.91864929,10.93416665,10.96165948,10.95295176,10.97506274,11.05419329,11.113422,11.19517436,11.25053331,11.39131149,11.38506704,,
IDA total,IDA,Arable land (% of land area),AG.LND.ARBL.ZS,,7.607693538,7.665674654,7.839411178,7.950166168,8.108988955,8.003268838,8.117503118,8.142812742,8.342860779,8.237824563,8.138804206,7.983087979,8.2289824,8.000162724,7.990537998,8.023373278,7.788356121,7.802551483,7.760518696,7.913778727,7.733901257,7.902581176,7.839491171,8.086744464,8.281053123,8.465093966,8.549114192,8.577455023,8.656010261,8.698687048,8.839108742,8.925492609,9.038878362,9.086373225,9.244801049,9.33142078,9.402631543,9.45120139,9.555264451,9.528280599,9.511523426,9.614685329,9.816297754,9.865340803,10.01179305,10.09118198,10.18899421,10.31089146,10.23163616,10.3739599,10.55699563,10.72521083,10.71641781,10.71159747,10.71532842,10.74853759,,
IDA blend,IDB,Arable land (% of land area),AG.LND.ARBL.ZS,,12.04387267,12.23267376,12.64548683,12.94537407,13.50677479,13.11582043,13.51694739,13.46531269,14.2225467,13.74646772,13.41870263,12.63948051,13.7430967,12.88354632,12.82016185,12.79205586,11.88171395,11.6548585,11.47905009,12.03127795,11.2995733,11.85634556,11.50624354,12.33752368,12.79685578,13.40295952,13.6292127,13.48558017,13.65166099,13.49997992,13.8744648,13.92493175,13.94562795,14.17416128,14.53266393,14.50401594,14.63085971,14.76142597,15.00060631,14.9622571,14.64882763,14.80747919,14.97609275,14.87552084,15.02087561,15.2219855,15.20499196,14.98303172,14.27339559,14.46633353,14.8326487,15.03371778,14.87643031,14.87086381,14.86509565,14.97360023,,
Indonesia,IDN,Arable land (% of land area),AG.LND.ARBL.ZS,,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.936132747,9.947724902,10.76414381,11.13840481,11.68599612,11.67826802,11.51487384,11.17980536,9.980845344,9.991333484,10.0073417,9.453678301,9.572911894,9.903564312,10.21213643,10.32253791,10.87454528,11.31615118,11.15054897,11.08486009,12.36827724,13.61581391,12.66636122,11.86815856,12.14416225,12.53056741,13.02737405,13.02737405,12.97217331,12.97217331,12.97217331,12.97217331,12.97217331,12.97217331,,
IDA only,IDX,Arable land (% of land area),AG.LND.ARBL.ZS,,6.140842229,6.155566877,6.250251195,6.298468384,6.324176172,6.312770604,6.332141965,6.382893725,6.398704618,6.416356092,6.39297166,6.443421686,6.405704861,6.38540139,6.393528043,6.446514749,6.43480698,6.528710528,6.530913278,6.552246764,6.554841785,6.595191348,6.627007503,6.681140852,6.787814308,6.832291765,6.869279872,6.954487073,7.004100257,7.111045285,7.174157813,7.169318474,7.420647186,7.407793476,7.500214895,7.624864067,7.677723141,7.699243503,7.758731479,7.735538202,7.816657235,7.901512348,8.113996441,8.212229695,8.359035763,8.398278596,8.534977053,8.769310703,8.898049905,9.023732017,9.146319303,9.303681488,9.343872488,9.339211115,9.346074378,9.354438874,,
Isle of Man,IMN,Arable land (% of land area),AG.LND.ARBL.ZS,,43.85964912,43.85964912,43.33333467,42.45614169,42.80701687,40.70175572,40.52631646,39.99999866,39.64912348,38.2456127,37.19298379,36.84210526,36.49122673,37.01754453,36.666666,37.19298379,37.54385898,37.89473751,38.42105196,38.94736976,38.59649123,38.2456127,37.71929825,37.36841971,37.01754453,36.666666,36.31579081,35.96491228,35.61403375,35.26315856,34.91228003,34.56140485,34.21052632,33.85964778,33.5087726,33.15789407,32.80701888,32.45614035,32.10526182,31.75438663,31.4035081,32.45614035,30.82456087,31.75438663,31.2456131,49.05262997,48.28070256,47.85965033,44.94736989,44.52631432,43.80701634,37.71929825,38.42105196,38.77193049,40.70175572,41.22807018,,
India,IND,Arable land (% of land area),AG.LND.ARBL.ZS,,52.40364726,52.7043344,52.9633155,53.05143634,53.21422445,53.34001527,53.74025878,53.83746077,53.80618124,54.00260326,53.73218664,53.87681245,54.16539138,54.31909834,54.43244461,54.50610287,54.50677555,54.90365567,54.97260518,54.77416512,54.79367279,54.90601004,54.73313175,55.03112818,55.00489373,54.96083331,54.89222014,54.77887387,54.98336803,54.97765027,54.88448434,54.72438694,54.68402625,54.66350956,54.45699737,54.15900094,54.35273225,54.28815515,54.14218398,54.12704873,53.92356358,53.95955186,53.74664922,53.70696121,53.62724885,53.36423168,53.14897467,53.13989352,53.11601344,52.80826318,52.79817301,52.65253818,52.61755892,52.62462204,52.62462204,52.62462204,,
Not classified,INX,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Arable land (% of land area),AG.LND.ARBL.ZS,,23.0802729,22.74640732,22.65931195,22.15125562,21.6577152,20.74321382,20.67063434,20.2351575,20.04645086,19.98838728,19.78516476,19.34968791,18.62389316,18.18841632,17.91261431,17.53520105,17.17230367,16.8094063,16.44650893,16.08361155,15.72071418,15.35781681,14.76266512,15.1110466,14.93685586,14.61750617,14.22557701,14.90782407,15.27072144,15.1110466,14.93685586,14.55944259,14.84976049,14.71911743,14.95137175,15.3723327,15.02395123,15.74974597,15.61910292,15.63361881,17.24488315,17.0852083,17.15778778,17.49165336,17.18681957,16.73682683,15.3868486,15.98200029,15.80780955,14.67556975,15.41588039,16.98359704,16.15619103,15.35781681,6.575700392,6.474089128,,
"Iran, Islamic Rep.",IRN,Arable land (% of land area),AG.LND.ARBL.ZS,,9.197180677,9.203320317,9.209459957,9.215599597,9.221739237,9.227878877,9.240158157,9.270856357,9.283135637,9.301554557,9.56617304,9.962793782,10.37660552,10.05059063,9.731329355,9.412068076,9.190427073,8.713377048,9.328568973,7.969866647,8.319212161,8.682064884,8.841081559,8.994572558,9.148063558,9.301554557,9.455045556,9.565559076,9.455045556,9.326113117,10.24153344,10.41835507,10.641224,10.64429382,10.67560598,10.49694246,10.13163388,10.33731182,10.03032982,9.162798693,9.738082959,9.84122891,9.944374862,10.04752081,10.15066676,10.25381272,10.35695867,9.544070336,9.55696358,9.448905916,9.340848253,9.232790589,9.017289226,9.017289226,9.017289226,9.017289226,,
Iraq,IRQ,Arable land (% of land area),AG.LND.ARBL.ZS,,10.51741089,10.63173057,10.74605025,10.86036994,10.97468962,10.97468962,11.08900931,11.08900931,11.08900931,11.08443652,11.08443652,11.43196836,11.43196836,11.66060772,11.66060772,11.66060772,11.66060772,11.88924709,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.00356677,12.11788646,11.43196836,11.43196836,12.34652582,12.11788646,12.80380456,11.54628804,10.97468962,10.97468962,10.06013215,10.63173057,10.4030912,9.374214052,9.831492786,10.63173057,10.28877152,10.28877152,11.88924709,10.97468962,11.31764867,9.145574685,8.403941794,9.209799226,9.900534168,9.94312949,10.62762576,11.56110619,11.5173403,11.5173403,,
Iceland,ISL,Arable land (% of land area),AG.LND.ARBL.ZS,,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.197007481,1.206982544,1.216957606,1.226932668,1.236907731,1.246882793,1.256857855,1.266832918,1.286783042,1.296758105,1.306733167,1.326683292,1.326683292,1.336658354,1.336658354,1.336658354,1.336658354,1.346633416,1.346633416,1.346633416,1.346633416,1.356608479,1.356608479,1.356608479,1.346633416,1.346633416,1.346633416,1.336658354,1.326683292,1.296758105,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.286783042,1.246882793,1.246882793,1.236907731,1.226932668,1.218952588,1.208977526,1.208977526,1.208977526,1.206982544,1.206982544,,
Israel,ISR,Arable land (% of land area),AG.LND.ARBL.ZS,,14.69500924,14.27911275,14.78743068,14.87985213,14.41774492,14.87985213,14.92606285,14.87985213,14.8336414,15.01848429,15.06469501,15.01848429,15.43438078,15.66543438,15.52680222,15.01848429,15.01848429,15.01848429,15.01848429,15.01848429,15.01848429,15.01848429,14.55637708,15.15711645,15.11090573,15.61922366,15.66543438,15.66543438,15.61922366,15.85027726,16.03512015,16.03512015,16.03512015,16.12754159,15.94269871,15.52680222,15.52680222,15.4805915,15.38817006,15.61922366,15.80406654,16.12754159,15.43438078,14.3715342,14.3715342,14.00184843,14.13123788,13.84935361,14.0619218,13.56746793,13.66451073,13.62291995,13.20702347,13.88632163,13.73382681,13.63216266,,
Italy,ITA,Arable land (% of land area),AG.LND.ARBL.ZS,,43.73193703,43.50413111,43.09272041,42.83431369,42.58270715,42.31070008,42.12369522,41.97749141,41.55248036,40.74665941,32.33824079,31.93703036,31.58002108,31.68542382,31.72282479,31.8384278,31.82142736,32.13423549,32.2192377,32.24303832,32.18523682,32.15803611,31.03600694,30.9306042,30.77080004,30.89320322,30.82180137,30.45799191,30.576995,30.64159668,30.26078678,29.75077352,29.07075584,28.3193363,28.16293224,28.32953657,28.06092958,28.3193363,29.0537554,28.82934956,28.35333719,28.17653259,27.05854355,27.12653838,26.4499898,25.07649419,24.37954715,25.49126266,23.73359625,23.94098049,22.84626368,24.19936085,23.21003604,22.87346162,22.44169443,22.44509417,,
Jamaica,JAM,Arable land (% of land area),AG.LND.ARBL.ZS,,15.32779317,15.32779317,15.32779317,15.32779317,13.85041551,13.85041551,14.31209603,14.31209603,14.31209603,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,13.388735,12.46537396,12.46537396,12.46537396,11.54201293,10.61865189,10.61865189,10.61865189,10.61865189,10.61865189,10.61865189,11.08033241,10.98799631,11.63434903,12.55771006,16.06648199,14.86611265,14.58910434,14.31209603,13.85041551,13.388735,13.20406279,12.92705448,12.92705448,12.46537396,12.46537396,12.28070175,11.81902124,11.81902124,11.54201293,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,11.08033241,,
Jordan,JOR,Arable land (% of land area),AG.LND.ARBL.ZS,,3.059836809,3.082502267,3.093834995,3.116500453,3.127833182,3.15049864,3.161831369,3.184496827,3.195829556,3.218495014,3.229827743,3.2524932,3.263825929,3.286491387,3.297824116,3.320489574,3.331822303,3.354487761,3.36582049,3.388485947,3.293291094,3.355621103,3.445149592,2.403671873,3.136899227,3.136899227,3.433816863,3.490480508,3.31822289,2.030824988,1.693109632,2.943109839,2.595194923,2.391205802,2.855847688,2.039891206,2.119220308,2.153218495,2.153218495,2.153218495,2.175883953,2.20988214,2.005893019,2.368540345,2.09655485,2.153218495,1.589981902,1.694242974,2.261770703,2.000450621,1.977923024,2.444244199,2.601937373,2.675152061,2.56701953,2.672448688,,
Japan,JPN,Arable land (% of land area),AG.LND.ARBL.ZS,,15.43496046,15.32587947,15.18952822,15.08044723,14.93864194,14.87046632,14.66321244,14.50777202,14.0769021,14.16962094,13.97600218,13.79432624,13.67975996,13.57883252,13.49249659,13.42701228,13.40338428,13.36790393,13.32423581,13.30603331,13.2669214,13.24959039,13.22501365,13.26021387,13.2473944,13.2163422,13.2035107,13.18156884,13.1431706,13.07734504,13.00054855,12.92923752,12.8496983,12.78113001,12.69884805,12.6255144,12.53497942,12.44170096,12.35390947,12.27434842,12.1920439,12.12345679,12.06310014,12.01371742,11.96159122,11.91495199,11.86831276,11.81893004,11.78052126,11.7459882,11.66902114,11.64691683,11.62497257,11.58108405,11.53445249,11.4768488,,
Kazakhstan,KAZ,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.98477609,12.97921991,12.846983,12.85939178,12.2263961,12.05756224,11.91050886,11.87402333,11.17135266,10.87517103,10.49964825,10.49879602,10.54887609,10.57980545,10.59969626,10.60903034,10.56406296,10.60051088,10.62481045,10.80883047,10.86509612,10.88813543,10.88824684,10.88824684,10.88824684,,
